4.974402904510498047e+00
7.556547164916992188e+00
1.023214483261108398e+01
1.067794799804687500e+01
1.079510307312011719e+01
1.068374419212341309e+01
1.047467994689941406e+01
1.033137989044189453e+01
1.977466416358947754e+01
3.044001817703247070e+00
2.965395927429199219e+00
3.023385047912597656e+00
2.836606025695800781e+00
2.517365932464599609e+00
1.953902006149291992e+00
1.522258996963500977e+00
1.401525974273681641e+00
1.438640117645263672e+00
1.486607074737548828e+00
1.536812067031860352e+00
1.497324943542480469e+00
1.398807048797607422e+00
1.546551942825317383e+00
1.536135911941528320e+00
1.567899942398071289e+00
1.394844055175781250e+00
